Comment,Designator,Footprint,LCSC Part #
RESISTOR_0603_5.1K,R6 R7 R9 R10,0603-RES,
RESISTOR_0603_10K,R5 R8 R11 R12,0603-RES,
TRANSISTOR_N_MOS__DMG3406L-7,Q1 Q3 Q5,SOT-23,
TRANSISTOR_P_MOS_SOT-23_DMP3056L-7,Q2 Q4 Q6,SOT-23,
TVS__15V,D1 D2 D3 D4 D5 D6,SOT-23,
